,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
2013-07-16,16038.45504,5020.11576,1479.34632,1743.71786,720.05625,4970.89635,7826.1144,169.68848,113.3312682,1717.57872,1310.06807,938.0345184,211.57362,1286.33708,220.68215,4969.5141,5823.04,438.5675,4017.16287,6366.8626,399.05971,22056.3644,133.1545734,100.1379748,172.79125,866.89552,1584.4556,1758.55388,5823.0117,NaN,78.59728,337.39662,113.569027,8216.99792,14006.47555,3491.54795,1866.89763,530.932,2923.9125,63.02604,440.07096,576.51863,636.28002,450.8922,216.51855,7616.9119,550.74228,476.47899,2160.42996,348.86478,0,785.04147
2013-07-17,15718.0864,4840.332,1427.93144,1688.86792,677.025,4867.25604,7540.16022,169.68848,131.891856,1600.47108,1287.74313,891.13752,211.57362,1250.976612,207.0204812,4840.80726,5586.7725,423.5309,3810.01635,6215.5562,404.38761,21544.7477,119.836525,101.15939,166.485,832.67596,1497.3976,1660.64724,5663.16432,NaN,75.569352,331.38242,107.001026,8094.35616,13799.70157,3396.09556,1810.87556,514.7732,2835.71875,58.72881,418.20408,566.24034,628.94538,457.0680568,207.1047,7464.3608,532.16886,462.81651,2169.17664,321.47457,0,785.04147
2013-07-18,15758.13248,4681.29252,1411.57216,1668.45864,665.55,4879.06396,7607.88621,147.5552,126.6534093,1626.495,1285.71359,891.13752,213.11514,1249.637828,203.8236837,4833.65688,5608.785,429.79615,3847.0068,6195.259,407.05156,21406.6924,119.2146706,101.15939,169.76425,844.08248,1488.6918,1671.94416,5606.07597,NaN,74.0876,325.36822,108.786502,7833.74242,13814.47114,3406.14318,1813.90378,502.077,2830.56875,60.16122,416.8374,558.76522,616.10976,459.09024,201.45639,7354.3821,536.20656,469.64775,2106.4921,317.1498,0,745.503735
2013-07-19,16559.05408,4893.92139,1466.4926,1744.99344,665.55,5143.9384,7901.3655,153.08852,126.6534093,1717.57872,1344.57025,891.13752,221.20812,1329.12297,216.9202412,5098.22094,5805.43,432.30225,4098.54186,6488.6458,417.70736,22194.4197,123.1012606,106.07004,168.376875,869.74715,1593.1614,1766.08516,5868.68238,NaN,77.3088,339.8023,107.383628,8094.35616,14124.63211,3531.73843,1877.4964,518.2358,2940.65,60.16122,435.97092,556.89644,634.44636,459.09024,207.1047,7602.7211,558.01014,483.31023,2123.98546,311.38344,0,782.385
2013-07-22,17580.22912,5158.41096,1558.80568,1813.87476,722.064375,5385.78028,8458.22364,160.46628,137.475987,1893.24018,1452.13587,1072.225174,229.68648,1521.355833,249.2718319,5584.44678,6412.975,461.1224,4276.09602,6793.1038,426.232,23477.5219,132.14406,115.89134,191.079375,906.81834,1675.8665,1916.71076,6359.64219,NaN,76.66456,372.8804,111.4902228,8699.89985,14941.88165,3707.57178,1942.60313,566.7122,3153.0875,62.309835,480.6158,602.68155,650.9493,496.8285508,244.7601,8063.9221,614.53794,510.63519,2263.93234,322.91616,0,796.3345
2013-07-23,18120.8512,5217.18642,1605.54648,1849.591,763.2309375,5535.49192,8571.10029,169.68848,143.326029,1951.794,1459.23926,1072.225174,233.1549,1516.884018,280.4932,5798.95818,6622.8275,479.91815,4453.65018,6854.918,447.01081,24208.4029,133.180484,125.71264,195.49375,943.88953,1736.8071,2048.50816,6473.81889,NaN,78.59728,387.9159,117.33128,9044.8298,15330.81366,3762.83369,2009.22397,584.0252,3272.825,63.02604,512.96056,622.30374,671.11956,519.5917752,259.82226,8372.572,634.72644,539.66796,2309.12352,328.68252,0,909.1435
2013-07-24,17189.77984,4869.71973,1536.6038,1783.26084,722.2651875,5274.53868,8104.54347,172.1415852,132.9555,1880.22822,1401.39737,1072.225174,222.36426,1450.57969,275.54332,5484.34146,6385.0925,468.6407,4302.44,6617.8098,422.50247,23030.8724,128.9311456,118.83773,181.62,909.66997,1658.4549,1939.3046,6119.87112,NaN,79.24152,374.68466,110.4189372,8730.56029,14577.56559,3677.42892,1918.37737,554.016,3117.68125,68.75568,480.16024,569.04351,643.61466,519.5917752,229.69794,8078.1129,604.03992,526.00548,2180.83888,311.38344,0,820.21847
2013-07-25,17530.17152,4852.43283,1583.3446,1899.33862,705.7125,5301.41042,8119.59369,176.14402,135.880521,1951.794,1410.5303,1072.225174,226.21806,1497.79599,305.2426,5627.34906,6467.2725,464.88155,4346.948,6616.8872,433.69106,22852.2126,132.3772554,118.739517,195.99825,938.18627,1728.1013,2003.32048,6131.28879,NaN,80.6395208,370.47472,107.9957912,8914.52293,14735.10767,3762.83369,1954.71601,564.4038,3183.9875,68.75568,490.18256,556.89644,645.44832,508.3877872,224.04963,8273.2364,625.8435,546.4992,2228.94562,318.59139,0,820.21847
2013-07-26,17840.52864,5007.40691,1556.46864,1915.92116,700.261875,5274.73104,8172.26946,184.444,135.880521,1984.3239,1393.27921,1052.487778,223.5204,1534.177798,286.474305,5777.50704,6433.52,464.88155,4435.964,6763.5806,436.8878,23339.4666,138.103498,124.73051,220.4791125,946.74116,1710.6897,2010.85176,6245.46549,NaN,81.17424,383.70596,109.67924,8922.18804,14971.96274,3757.80988,1945.63135,562.0954,3236.13125,65.89086,498.38264,554.09327,612.44244,497.34776,212.75301,8205.8301,630.68874,549.91482,2196.87446,317.1498,0,820.21847
2013-07-29,17570.2176,5022.98474,1536.6038,1937.60602,711.45,5171.07912,8014.24215,206.946168,133.487322,1951.794,1373.99858,1052.487778,223.13502,1511.08722,287.50553,5877.61236,6358.6775,461.1224,4376.62,6769.1162,431.5599,23233.8949,132.8695568,126.498344,228.6520125,923.92812,1675.8665,1984.49228,6119.87112,NaN,83.10696,380.09744,108.4039,8661.5743,14838.90053,3798.00036,1928.97614,570.1748,3263.16875,68.75568,502.93824,553.15888,605.1078,502.81312,218.40132,8170.3531,622.61334,560.16168,2212.91004,314.26662,0,820.21847
2013-07-30,17219.8144,4984.9056,1513.2334,1874.719926,734.28525,5078.94408,7969.09149,198.2773,132.9555,1919.2641,1375.01335,1068.41952,211.57362,1422.133974,273.6376162,5720.304,6348.405,442.32665,4398.874,6725.754,428.89595,22974.0261,127.6356156,125.71264,214.4125,923.92812,1662.8078,1980.72664,6005.69442,NaN,84.39544,364.46052,108.4039,8615.58364,14858.61345,3667.3813,1942.60313,557.4786,3319.81875,67.32327,508.40496,541.9462,588.60486,502.81312,205.22193,8241.3071,628.26612,548.20701,2164.8033,309.94185,0,820.21847
2013-07-31,16989.54944,4917.40167,1526.08712,1877.65376,690.949,5055.91032,7901.3655,182.59956,132.9555,1906.25214,1360.80657,1068.41952,208.87596,1375.152307,271.41842,5648.8002,6191.3825,437.31445,4473.054,6847.09984,423.03526,22925.3007,129.553,117.659174,213.15125,921.07649,1675.8665,1950.60152,5971.44141,NaN,86.9724,361.45342,108.4039,8546.59765,14784.69,3672.40511,1932.00436,556.3244,3327.54375,64.45845,508.86052,535.40547,570.26826,502.81312,204.4311666,8149.0669,619.38318,531.12891,2207.07892,308.50026,0,784.811
2013-08-01,16829.36512,4758.16163,1472.3352,1843.2131,641.802,4879.34358,7276.78137,179.8329,130.29639,1834.68636,1335.43732,1068.41952,201.16836,1257.546317,261.10617,5362.785,6024.0875,428.5431,4228.26,6697.7488,411.31388,22291.8705,124.37088,122.76625,203.691875,915.37323,1597.5143,1890.35128,5849.6,NaN,89.0210832,348.8236,104.067744,8354.9699,14582.63257,3521.69081,1877.4964,541.3198,3359.0875,75.14537,558.97212,513.9145,594.10584,502.81312,191.854263,7918.4664,588.69666,505.51176,2160.42996,298.40913,0,758.125
2013-08-02,16699.21536,4598.92159,1429.09996,1811.3236,611.38868,4817.9199,7224.1056,164.15516,130.29639,1763.12058,1327.31916,1068.41952,198.85608,1200.903319,256.1067912,5262.67968,5897.8825,432.30225,4079.9,6506.91136,396.39576,21861.4628,122.427585,121.980546,203.06125,901.11508,1523.515,1811.27284,5826.75,NaN,96.0755112,339.8023,102.66487,8201.6677,14188.37417,3350.88127,1847.2142,543.6282,3297.93125,75.9897,567.1722,490.55475,581.27022,458.1884556,192.04254,7829.7739,565.278,512.343,2157.5144,292.64277,0,735.91497
2013-08-05,16408.88128,4578.15115,1436.11108,1831.73288,607.11,4852.5592,7276.78137,164.15516,130.29639,1678.54284,1326.30439,1068.41952,195.77304,1213.18701,258.21874,5262.67968,5887.61,423.5309,4057.646,6570.52384,391.60065,21666.5612,122.557138,122.76625,203.06125,898.26345,1553.9853,1799.97592,5826.75,NaN,101.14568,337.99804,104.8457014,8393.29545,14035.59904,3310.69079,1841.15776,530.932,3275.4,75.9897,585.3946,499.89865,583.10388,459.8651556,192.04254,7780.1061,570.12324,493.55709,2137.10548,298.40913,0,735.91497
2013-08-06,15668.0288,4401.60241,1344.96652,1723.03197,610.05797,4626.05525,6753.513,150.32186,130.29639,1665.53088,1248.1671,904.374576,190.37772,1119.927572,237.1322512,4998.11562,5661.615,403.4821,3827.688,6152.89408,378.2809,20545.877,117.115912,122.76625,189.1875,841.23085,1436.457,1653.11596,5666.8,NaN,97.92448,320.55686,110.0745954,7895.0633,13123.87649,3159.97649,1765.45226,505.5396,3097.08125,75.9897,564.8944,488.86768,566.60094,440.371382,182.7793116,7425.3361,529.74624,466.23213,2071.50538,266.69415,0,727.8
2013-08-07,15567.9136,4439.68155,1342.62948,1729.39942,615.84051,4514.7228,6723.397,143.86632,130.29639,1724.0847,1245.12279,904.374576,193.07538,1124.302774,235.9979037,5033.86752,5668.9525,390.9516,3827.688,6104.03232,373.48579,20359.0963,115.3280806,122.76625,189.1875,844.08248,1436.457,1615.45956,5632.525,NaN,97.022544,314.54266,123.70798,7803.08198,13049.95304,3175.04792,1776.05103,518.2358,3108.66875,72.61238,585.3946,474.71128,559.2663,440.371382,181.310751,7443.0746,529.74624,467.93994,2056.92758,265.25256,0,707.864345
2013-08-08,17119.6992,4756.43076,1431.437,1823.63768,657.6771869,4837.2156,7333.246,165.53849,130.6952565,1906.25214,1349.89188,979.542144,200.78298,1207.66625,249.762695,5584.44678,5972.725,417.26565,4213.424,6491.23872,388.40391,21910.1882,121.77982,115.89134,203.06125,932.48301,1562.6911,1882.82,5975.275,NaN,100.50144,337.39662,126.641262,8239.99325,14183.44594,3496.57176,1904.75038,569.0206,3388.7,76.83403,624.57276,513.40544,595.9395,440.371382,192.3061278,8060.3744,607.27008,498.68052,2189.58556,275.34369,0,739.208265
2013-08-09,17440.06784,4778.93207,1490.64872,1878.39775,656.94375,5052.20296,7385.88033,178.12356,133.1416377,1939.59558,1400.67788,1032.017616,205.40754,1254.59271,247.494,5641.64982,6130.10336,443.5797,4354.366,6743.8448,381.47764,22064.4853,120.743396,133.2731028,220.21425,941.0379,1623.6317,1886.58564,5984.8922,NaN,100.415504,352.43212,134.803438,8285.98391,14543.20673,3491.54795,1948.65957,564.47715,3498.9443,77.67836,627.30612,518.7918,595.9395,440.371382,201.45639,8266.0868,633.11136,529.4211,2266.47792,269.57733,0,803.388095
2013-08-12,18230.97792,5064.52562,1553.7326,1948.4397,681.156,5175.05288,7927.96329,196.58196,144.655584,2024.20881,1490.06124,1032.017616,210.0321,1332.366417,274.2274769,6077.823,6370.96032,478.6651,4576.906,6883.05472,408.11714,23315.1039,157.7178222,139.1325576,232.044775,1195.80662,1784.689,2010.85176,6361.80335,NaN,102.45165,380.09744,127.534,8799.54628,15228.2307,3637.23844,2059.1896,585.25545,3751.30606,77.67836,673.77324,554.31268,617.94342,540.7153916,225.9324,8699.0892,697.71456,582.36321,2362.7376,295.52595,0,918.241
2013-08-13,17820.5056,4955.48081,1531.53642,1943.34574,717.1875,4940.87022,7792.44255,230.545416,144.655584,1952.613,1479.90404,1032.017616,210.0321,1326.36259,281.0335619,5870.46198,6265.21824,482.42425,4317.276,6874.75744,412.37946,23022.7515,141.730982,135.67194,244.556375,1164.9692,1641.0433,2048.50816,6156.21545,NaN,103.096,407.16134,121.476135,8462.28144,14824.11584,3431.26223,2012.25219,599.10765,3652.80772,78.52269,634.13952,561.79076,632.6127,524.947828,228.3611733,8571.318,685.60146,589.19445,2405.03352,302.7339,0,918.241
2013-08-14,18751.57696,5171.83956,1683.40502,2029.94306,737.26875,5313.25904,8146.30226,222.0268644,155.823846,2076.27849,1545.92584,1032.017616,213.50052,1420.21551,309.4211237,6135.02604,6507.54384,512.49745,4665.922,7091.40864,433.69106,23916.0505,160.64572,136.65507,258.55625,1216.3649,1802.1006,2195.36812,6601.6559,NaN,103.096,423.39968,126.2969202,8607.91853,15740.76662,3587.00034,2087.95769,617.57725,3728.12998,82.74434,658.73976,561.79076,658.28394,543.80332,244.7601,8922.6888,719.51814,635.30532,2483.79144,302.7339,0,918.241
2013-08-15,19832.82112,5462.62572,1783.87194,2099.98501,854.31375,5789.30248,8635.68271,223.34664,171.778506,2245.50495,1652.57644,1358.287409,231.61338,1536.565527,322.360935,6592.65036,6849.73696,550.08895,4836.536,7309.90368,453.40429,25394.0543,191.997546,147.174561,252.25,1288.31888,1884.8057,2432.60344,6921.4593,NaN,101.29182,416.78406,140.92507,8684.56963,16371.58006,3823.11941,2119.754,621.0403,3961.17834,86.12166,678.7844,607.594,705.9591,598.730188,244.0446474,9628.9796,754.24236,645.55218,2565.46632,307.05867,0,918.241
2013-08-16,19352.26816,5365.697,1726.62916,2117.81387,845.7935625,5662.80525,8477.57518,223.023618,202.2519066,2147.8743,1617.02624,1425.323642,228.14496,1526.49014,325.04212,6499.69542,6792.46,543.8237,4717.848,7398.408,453.93708,25231.6363,191.6607082,174.99714,252.25,1267.7606,1771.6303,2376.11884,6761.5576,NaN,101.8073,439.0366,148.7301508,8891.5276,15957.60874,3893.45275,2065.24604,621.0403,3969.54748,91.18764,652.36192,625.35444,722.46204,588.8652132,239.11179,9501.2084,737.28402,643.84437,2543.58912,301.29231,0,950.803985
2013-08-19,19252.15296,5360.50439,1692.75078,2116.54038,854.8875,5344.33344,8530.27769,221.8976556,196.77414,1861.49106,1561.16164,1425.323642,220.05198,1514.399676,332.5948119,6349.53744,6745.46352,542.57065,4584.324,7208.49248,439.55175,25134.1855,175.1815666,173.03088,258.55625,1226.64404,1701.9839,2319.63424,6521.70505,NaN,104.3847,420.994,146.3325116,8791.88117,15809.76184,3762.83369,2003.16753,616.4229,3892.93766,94.56496,664.20648,600.11592,715.1274,587.1982784,239.2247562,9412.4784,730.01616,619.93503,2546.50608,308.50026,0,968.052845
2013-08-20,19792.77504,5564.74705,1774.52618,2148.37763,880.70625,5716.74748,8793.79024,222.6821376,218.844753,1939.59558,1636.32492,1525.287053,227.3742,1554.204355,336.0514781,6556.89846,6895.2648,540.06455,4806.864,7410.39296,455.00266,25678.2858,195.6768512,168.8919027,261.8355,1278.03974,1806.4535,2428.8378,6750.13605,NaN,101.16295,450.46358,142.327944,8791.88117,16169.52263,3953.73847,2066.76015,624.50335,4009.46184,89.49898,716.14032,612.2678,740.79864,587.1982784,254.17395,9689.316,752.62728,642.13656,2549.42304,309.94185,0,960.168345
2013-08-21,19091.96864,5329.34873,1699.7601,2073.24172,852.01875,5282.90432,8500.16197,220.7255472,218.844753,1848.47364,1569.2874,1525.287053,210.80286,1545.702385,327.92955,6292.3344,6629.44096,526.281,4562.07,7141.19232,432.62548,24460.1508,176.19208,168.11523,263.60125,1236.92318,1667.1607,2342.22808,6338.96025,NaN,101.8073,434.22524,142.710546,8508.2721,15691.48432,3667.3813,1988.02643,618.7316,3893.58144,89.49898,696.55124,606.65924,751.8006,604.3868356,246.64287,9387.634,724.36338,614.8116,2470.66512,304.17549,0,946.44325
2013-08-22,19582.53312,5434.9318,1761.67576,2055.41286,832.9415625,5336.6548,8748.61666,218.639748,212.9149377,1854.98235,1609.9162,1465.5312,218.51046,1544.570629,320.1706131,6442.49238,6629.44096,536.3054,4235.678,7249.05696,447.5436,24711.8987,183.9911706,168.11523,272.43,1274.61336,1701.9839,2391.1814,6476.01885,NaN,98.58555,451.66642,144.11342,8707.56496,15854.11591,3803.02417,2019.82274,610.65115,3966.97236,86.12166,708.3958,605.72448,760.9689,608.5951628,248.0172921,9607.6844,746.9745,628.47408,2540.67216,305.61708,0,985.5625
2013-08-23,20093.12064,5635.71272,1802.56346,2066.87427,895.05,5494.10985,9019.65814,219.2211876,212.9149377,1913.56074,1683.04804,1458.43992,223.13502,1598.356633,339.4008969,6585.49998,6798.33456,550.08895,4191.17,7462.9424,474.1831,25191.0318,194.3035894,176.9634,273.69125,1315.72992,1745.5129,2526.74444,6670.1852,NaN,96.91024,458.88346,149.21478,9236.45755,16263.159,3938.66704,2045.56261,637.2012,4116.9731,96.25362,729.35156,639.37584,727.96302,639.4197932,252.29118,9831.284,767.97054,660.92247,2613.59616,315.70821,0,985.5625
2013-08-26,20453.53536,5691.10056,1842.28294,2079.60917,955.29375,5555.53945,9079.88958,208.6537536,231.608481,1920.06945,1670.8594,1458.43992,223.90578,1610.68173,342.3667,6621.25188,6931.9808,560.11335,4146.662,7476.7712,481.64216,25385.9334,188.7068998,182.86218,283.78125,1315.72992,1715.0426,2556.86956,6738.7145,NaN,96.26589,465.49908,140.2874,9535.39684,16406.07767,3938.66704,2050.10494,652.20775,4178.1322,101.3196,743.01836,666.48388,733.744,611.1092284,256.05672,10086.8264,778.46856,686.53962,2736.10848,314.26662,0,985.5625
2013-08-27,19742.71744,5395.12179,1735.97492,2094.89105,892.18125,5382.7687,8673.32736,205.81116,231.874392,1796.40396,1571.31884,1458.43992,220.82274,1559.200643,313.07991,6313.78554,6930.51216,538.8115,4042.81,7262.88576,458.73219,24289.6119,163.2626906,166.14897,254.7725,1250.6287,1680.2194,2421.30652,6441.7542,NaN,100.13199,438.43518,137.73672,9351.4342,15824.54653,3697.52416,1950.17368,664.9056,4000.44892,109.7629,684.25112,641.24536,704.39424,601.1896,236.5135674,9586.3892,727.59354,660.92247,2721.52368,289.75959,0,985.5625
2013-08-28,19352.26816,5317.23264,1686.90968,2075.7887,900.7875,5106.3355,8485.10411,211.34868,231.874392,1737.82557,1518.5014,1458.43992,225.83268,1495.435865,324.62963,6120.72528,6905.54528,532.54625,3857.36,7198.35136,440.08454,23956.655,150.3592118,149.140821,262.34,1202.65938,1597.5143,2319.63424,6281.8525,NaN,97.29685,419.79116,136.46138,9359.09931,15445.07282,3431.26223,1897.17983,666.05995,3867.18646,123.27218,664.20648,627.22396,708.06296,622.0399484,227.3068221,9359.2404,685.60146,642.13656,2667.55992,276.78528,0,985.5625
2013-08-29,19712.68288,5275.69176,1677.56392,2085.97662,954.5765625,5121.6929,8665.79843,219.5534388,231.874392,1802.91267,1485.99836,1458.43992,237.39408,1494.607751,332.5205637,6177.92832,6766.02448,530.04015,3931.54,7313.59136,461.92893,24297.7328,155.5413318,139.60446,271.16875,1192.38024,1580.1027,2323.39988,6293.27405,NaN,96.6525,442.0437,129.829612,9297.77843,15686.55609,3411.16699,1875.98229,682.22085,3801.5209,116.51754,666.02872,619.74588,750.25324,597.2545408,225.9324,9451.5196,701.75226,637.01313,2553.79848,281.11005,0,985.5625
2013-08-30,19172.0608,5201.26435,1660.04062,2077.06219,892.18125,5133.21095,8567.92234,217.163076,231.874392,1731.31686,1466.69968,1458.43992,229.3011,1520.96938,326.7704531,6113.5749,6660.2824,520.01575,3820.27,7192.81984,447.01081,23956.655,142.5601212,139.60446,267.385,1171.82196,1575.7498,2266.91528,6281.8525,NaN,94.71945,440.23944,124.090582,8968.1787,15656.98671,3386.04794,1850.24242,656.82515,3735.85534,118.2062,653.27304,611.33304,757.59068,573.8354732,218.213043,9352.142,680.75622,626.76627,2610.6792,281.11005,0,985.5625
2013-09-03,19532.47552,5235.88175,1709.10586,2102.53199,860.625,5227.58739,8658.2695,217.1261592,231.874392,1737.82557,1471.77828,1458.43992,225.4473,1522.252957,315.0928612,6256.5825,6692.59248,532.54625,3820.27,7288.69952,454.46987,24240.8865,142.5083,143.53698,273.69125,1206.08576,1571.3969,2274.44656,6361.80335,NaN,93.43075,447.45648,121.667436,9251.78777,15509.13981,3391.07175,1885.06695,651.0534,3730.7051,118.2062,666.93984,601.05068,737.41272,573.8628,212.75301,9490.5608,690.4467,650.67561,2631.09792,285.43482,0,985.5625
2013-09-04,19432.36032,5308.57719,1706.76942,2119.08736,843.4125,5235.26937,8665.91353,222.331428,196.242318,1771.21776,1473.80972,1493.710496,226.98882,1505.373233,304.7806112,6263.73288,6713.15344,529.2091,3835.106,7378.12576,459.26498,24389.94558,142.5083,143.53698,279.3038125,1185.52748,1736.8071,2297.0404,6398.0952,NaN,95.38008,453.47068,118.479086,9389.75975,15583.06326,3360.92889,1857.81297,645.33755,3687.57184,100.7818,655.09528,604.0064,768.59684,562.9867336,216.3867561,9451.5196,671.87328,630.18189,2631.81952,282.55164,0,985.5625
2013-09-05,18931.78432,5001.81318,1628.49868,2047.77192,814.725,5177.65452,8296.99106,204.88824,188.79681,1680.05214,1413.88224,1493.710496,249.34086,1427.11646,285.03059,5927.66502,6556.00896,511.6524,3768.344,7178.99104,432.09269,23545.27214,137.32618,132.6537309,272.43,1147.8373,1688.9252,2199.13376,6215.29248,NaN,92.15778,431.81956,115.8136254,9050.961888,14932.5369,3225.28602,1815.41789,637.2564,3565.89742,103.66128,629.58392,577.58112,761.2594,562.9867336,210.7384461,9139.19,646.032,640.42875,2607.01856,268.13574,0,857.51822
2013-09-06,19101.98016,5159.52801,1667.04994,2139.4632,829.06875,5385.06798,8470.15875,218.639748,187.3608906,1777.72959,1476.85688,1493.710496,235.0818,1474.04292,303.7205119,6027.77034,6717.55936,529.2091,3879.614,7181.7568,436.8878,23837.6591,139.91724,139.60446,283.150625,1154.69006,1693.2781,2240.5558,6329.54418,NaN,93.4467,448.0579,120.5068766,9175.13667,14996.60389,3350.88127,1813.90378,646.492,3614.18092,97.90232,631.86172,590.79376,790.60916,573.0703228,212.75301,9206.6248,657.33756,666.0459,2663.91488,286.87641,0,857.51822
2013-09-09,19222.1184,5048.60769,1628.49868,2075.7887,860.625,5331.3774,8364.75233,210.42576,168.055752,1719.12312,1447.401,1484.49152,236.23794,1486.46463,308.8023887,5770.35666,6627.97232,534.2253,3857.36,7043.4688,455.00266,23642.73446,138.62171,145.2181323,288.82625,1147.8373,1728.1013,2217.96196,6283.8435,NaN,92.6282358,442.64512,117.33128,9420.42019,14971.96274,3245.38126,1789.67802,625.7119,3588.172208,90.70362,619.10604,593.62504,830.96508,578.8636044,210.87024,9114.3456,646.032,657.50685,2666.83264,282.55164,0,857.51822
2013-09-10,18461.24288,4857.96339,1584.10632,1947.16621,817.59375,5181.57645,7980.7718,203.96532,168.055752,1699.58763,1414.89796,1512.8576,221.20812,1380.051981,288.8708719,5405.68728,6375.36624,496.6038,3709,6769.65856,442.74849,22123.94664,129.7343742,143.53698,283.78125,1113.5735,1671.5136,2116.28968,6112.46595,NaN,93.4467,426.40678,112.86759,9021.83447,14390.4316,3134.85744,1751.82527,598.0051,3449.37324,86.3844,601.3392,557.76216,825.462,555.9910728,205.22193,8809.1144,621.8058,630.18189,2636.19616,259.4862,0,844.8545
2013-09-11,18661.47328,4854.49713,1600.4614,1957.35413,807.094125,5185.4175,8078.64919,203.96532,151.037448,1680.05214,1390.52068,1512.8576,231.228,1347.06544,309.3675,5405.68728,6303.40288,505.38215,3760.926,6778.87776,431.5599,22554.40522,134.476014,139.60446,270.8786625,1134.13178,1688.9252,2093.69584,6203.86731,NaN,91.51332,434.22524,110.699512,8968.1787,14518.56558,3180.07173,1768.48048,595.6962,3450.01702,86.3844,615.46156,552.0996,876.82408,521.94188,203.3203323,9011.4188,623.42088,625.05846,2679.96256,253.71984,0,844.8545
2013-09-12,17630.28672,4580.66259,1481.30296,1884.7652,786.0375,4916.544,7709.72672,179.9694,158.482956,1569.35103,1328.56176,1326.11424,216.96894,1289.09746,288.743,4990.96524,6053.73408,469.0147,3516.132,6446.06464,411.84667,21084.34856,129.553,128.79003,266.376,1075.88332,1597.5143,1950.60152,5838.26187,NaN,88.29102,413.77696,103.175006,8408.62567,13912.39329,3039.40505,1685.20443,581.8428,3271.68996,89.26388,589.9502,506.79912,847.47432,500.7089564,186.9778887,8546.4736,574.16094,577.23978,2590.97088,252.27825,0,844.8545
2013-09-13,17740.41344,4667.31909,1497.65804,1947.16621,765.95625,4832.0409,7890.42344,173.0290416,158.482956,1654.00482,1343.79756,1326.11424,219.6666,1333.953635,281.31818,5041.0179,6269.62416,474.0309,3538.386,6595.41568,442.2157,21474.19784,124.629986,122.89125,254.52025,1089.58884,1588.8085,2022.14868,5918.23806,NaN,89.57994,407.76276,105.1262762,8584.9232,13897.6086,3104.71458,1689.74676,594.54175,3339.93064,86.3844,607.71704,520.01176,825.462,500.7089564,186.1494699,8766.524,578.19864,563.5773,2585.13536,259.4862,0,844.8545
2013-09-16,18160.89728,4629.19023,1455.60212,1973.9095,854.8875,4962.6366,7792.54605,172.58604,157.8447696,1634.46933,1318.40456,1234.160864,217.35432,1275.323164,278.43075,5083.92018,6384.17808,475.28495,3464.206,6616.61984,433.69106,21133.07972,124.8631814,121.90812,257.295,1075.88332,1527.8679,1946.83588,5929.66323,NaN,89.57994,395.13294,102.919938,8933.685705,13863.11099,3029.35743,1667.03511,586.4606,3285.20934,87.82414,602.25032,503.96784,878.65844,500.7089564,187.6556859,8581.9656,540.24426,549.91482,2573.46432,252.27825,0,909.828845
2013-09-17,18351.11616,4733.17803,1473.12542,1995.55883,831.9375,5043.29865,8033.47501,178.12356,161.939799,1686.56397,1337.70324,1234.160864,221.5935,1287.71727,276.3683,5184.0255,6431.17456,479.0471,3486.46,6785.3312,385.73996,21368.61366,129.553,120.92499,244.6825,1110.14712,1571.3969,2022.14868,6009.63942,NaN,94.73562,390.923,107.12856,8807.21139,14055.31196,3119.78601,1677.63388,596.85065,3332.84906,89.26388,633.68396,519.068,908.0082,557.8219684,190.15977,8734.5812,532.16886,555.03825,2507.81472,247.95348,0,909.828845
2013-09-18,20133.16672,5102.33472,1644.85376,2150.92461,926.60625,5492.7015,8741.20383,199.35072,161.939799,1855.87155,1471.77828,1267.254624,246.25782,1428.772688,325.04212,5605.89792,6871.76656,536.7334,3879.614,7300.68448,397.99413,23122.93542,140.176346,137.6382,282.52,1209.51214,1793.3948,2217.96196,6523.77207,NaN,99.24684,416.18264,119.24429,9351.4342,15213.44601,3501.59557,1835.10132,649.95535,3606.326804,87.82414,670.58432,565.31224,930.02052,597.8830572,200.0631402,9536.7004,592.73436,635.30532,2659.53824,265.25256,0,909.828845
2013-09-19,19462.39488,4977.54936,1617.9847,2163.65951,983.98125,5304.49005,8530.39099,196.58196,175.50126,1836.33606,1446.38528,1215.01376,226.60344,1420.21551,315.6827219,5412.83766,6923.16896,531.7172,3671.91,7085.87712,384.67438,22180.79966,128.0501852,126.6763005,287.186625,1199.233,1649.7491,2180.30556,6340.96935,NaN,93.4467,419.79116,115.2014622,9297.77843,14676.26894,3421.21461,1786.6498,656.88205,3497.65674,93.5831,607.26148,556.8184,953.8672,646.27882,197.69085,9373.4372,561.2403,609.68817,2644.94944,258.04461,0,909.828845
