,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
6/26/2009,0.04,0.04,0.06,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.08,-0.22,0.11,0,NaN,0.02,0.02,0,0.06,0,0.02,-0.01,0.24,0.02,NaN,0.31,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.05,0.05,0.2,NaN,-0.02,0,NaN,0,NaN,0.26,NaN,0.01,-0.05,0.09,NaN,0.28,NaN,NaN
6/29/2009,0.04,0.04,0.05,0.08,NaN,0.01,0.01,NaN,NaN,NaN,0.08,-0.22,0.11,0,NaN,0.02,0.02,0.02,0.06,0,0.02,-0.01,0.24,0.02,0,0.31,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.05,0.04,0.2,NaN,-0.02,NaN,NaN,0,NaN,0.27,NaN,0.01,-0.05,0.09,NaN,0.27,NaN,NaN
6/30/2009,0.04,0.04,0.05,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.07,-0.22,0.11,0,NaN,0.03,0.02,0.02,0.05,0,0.02,-0.01,0.23,0.02,0,0.31,0.07,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.05,0.04,0.19,NaN,-0.02,0,NaN,0,NaN,0.26,NaN,0.01,-0.05,0.09,NaN,0.26,NaN,NaN
7/1/2009,0.04,0.04,0.05,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.08,-0.22,0.09,0,NaN,0.03,0.02,0.03,0.06,0,0.02,-0.01,0.24,0.02,NaN,0.3,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.19,NaN,-0.02,NaN,NaN,0,NaN,0.27,NaN,0.01,-0.05,0.09,NaN,0.28,NaN,NaN
7/2/2009,0.04,0.04,0.02,0.07,NaN,0.02,0.01,NaN,NaN,NaN,0.07,-0.21,0.08,0,NaN,0.02,0.02,-0.02,0.06,0,0.02,-0.01,0.23,0.02,NaN,0.3,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.04,0.19,NaN,-0.02,0,NaN,0,NaN,0.26,NaN,0.01,-0.05,0.09,NaN,0.21,NaN,NaN
7/6/2009,0.04,0.04,0.01,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.06,-0.21,0.09,0,NaN,0.03,0.02,0.04,0.05,0,0.02,-0.01,0.24,0.02,NaN,0.31,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.04,0.19,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.06,0.09,NaN,0.21,NaN,NaN
7/7/2009,0.04,0.04,0.01,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.05,-0.21,0.09,0,NaN,0.03,0.02,0.04,0.06,0,0.02,-0.01,0.24,0.02,0,0.3,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.03,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.26,NaN,0.01,-0.06,0.08,NaN,0.22,NaN,NaN
7/8/2009,0.04,0.04,-0.02,0.08,NaN,0.02,0,NaN,NaN,NaN,0.04,-0.22,0.08,0,NaN,0.03,0.03,0.04,0.05,0,0.02,-0.01,0.23,0.02,0,0.31,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.02,0.18,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.07,0.08,NaN,0.21,NaN,NaN
7/9/2009,0.04,0.04,-0.01,0.08,NaN,0.02,0,NaN,NaN,NaN,0.04,-0.22,0.09,0,NaN,0.03,0.02,-0.02,0.05,0,0.02,-0.01,0.23,0.02,0,0.3,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.02,0.18,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.07,0.08,NaN,0.22,NaN,NaN
7/10/2009,0.04,0.04,-0.02,0.09,NaN,0.02,0,NaN,NaN,NaN,0.04,-0.22,0.09,0,NaN,0.03,0.02,-0.02,0.06,0,0.02,-0.01,0.24,0.02,0,0.28,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.02,0.18,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.07,0.08,NaN,0.22,NaN,NaN
7/13/2009,0.04,0.04,-0.01,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.04,-0.21,0.09,0,NaN,0.03,0.03,-0.01,0.06,0,0.02,-0.01,0.23,0.02,0,0.27,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.03,0.17,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.06,0.08,NaN,0.22,NaN,NaN
7/14/2009,0.04,0.04,0.02,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.05,-0.21,0.09,0,NaN,0.03,0.02,-0.03,0.06,0,0.02,-0.01,0.24,0.02,NaN,0.26,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.03,0.17,NaN,-0.01,0,NaN,0,NaN,0.26,NaN,0.01,-0.06,0.08,NaN,0.21,NaN,NaN
7/15/2009,0.04,0.04,0.06,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.06,-0.2,0.09,0,NaN,0.03,0.02,-0.05,0.07,0,0.02,-0.01,0.23,0.02,NaN,0.26,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.06,0.04,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.27,NaN,0.01,-0.06,0.09,NaN,0.21,NaN,NaN
7/16/2009,0.04,0.04,0.06,0.07,NaN,0.02,0.01,NaN,NaN,NaN,0.06,-0.2,0.09,0,NaN,0.02,0.02,-0.07,0.06,0,0.02,-0.01,0.23,0.02,0,0.26,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.03,0.18,NaN,-0.01,0,NaN,0,NaN,0.27,NaN,0.01,-0.05,0.08,NaN,0.22,NaN,NaN
7/17/2009,0.04,0.04,0.07,0.07,NaN,0.02,0.01,NaN,NaN,NaN,0.06,-0.2,0.09,0,NaN,0.02,0.02,-0.08,0.06,0,0.02,-0.01,0.23,0.02,NaN,0.26,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.03,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.25,NaN,0.01,-0.05,0.08,NaN,0.21,NaN,NaN
7/20/2009,0.04,0.04,0.09,0.06,NaN,0.01,0.01,NaN,NaN,NaN,0.08,-0.19,0.1,0,NaN,0.02,0.02,-0.09,0.06,0,0.02,-0.01,0.23,0.02,0,0.25,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0.01,-0.04,0.09,NaN,0.22,NaN,NaN
7/21/2009,0.04,0.04,0.08,0.07,NaN,0.01,0.01,NaN,NaN,NaN,0.07,-0.19,0.11,0,NaN,0.02,0.02,-0.08,0.06,0,0.02,-0.01,0.23,0.02,0,0.26,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.18,NaN,-0.01,0,NaN,0,NaN,0.24,NaN,0.01,-0.05,0.09,NaN,0.22,NaN,NaN
7/22/2009,0.04,0.04,0.09,0.07,NaN,0.01,0.01,NaN,NaN,NaN,0.08,-0.19,0.11,0,NaN,0.02,0.02,-0.06,0.06,0,0.02,-0.01,0.23,0.02,NaN,0.27,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.18,NaN,-0.01,0,NaN,0,NaN,0.24,NaN,0.01,-0.05,0.09,NaN,0.22,NaN,NaN
7/23/2009,0.04,0.04,0.09,0.07,NaN,0.01,0.01,NaN,NaN,NaN,0.08,-0.19,0.11,0,NaN,0.03,0.02,-0.08,0.06,0,0.02,-0.01,0.23,0.02,NaN,0.26,0.08,-0.05,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.18,NaN,-0.01,0,NaN,0,NaN,0.24,NaN,0.01,-0.04,0.09,NaN,0.2,NaN,NaN
7/24/2009,0.04,0.04,0.09,0.07,NaN,0.01,0.01,NaN,NaN,NaN,0.08,-0.18,0.12,0,NaN,0.03,0.02,-0.07,0.06,0,0.02,-0.01,0.23,0.02,NaN,0.27,0.09,-0.05,0.04,NaN,0.18,NaN,NaN,-0.03,0.05,0.04,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0.01,-0.04,0.09,NaN,0.2,NaN,NaN
7/27/2009,0.04,0.04,0.09,0.08,NaN,0.02,0.01,NaN,NaN,NaN,0.09,-0.18,0.13,0,NaN,0.03,0.02,-0.04,0.06,0,0.02,-0.01,0.23,0.02,0,0.27,0.09,-0.04,0.04,NaN,0.18,NaN,NaN,-0.03,0.06,0.04,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0.01,-0.04,0.09,NaN,0.19,NaN,NaN
7/28/2009,0.04,0.04,0.06,0.07,NaN,0.02,0.01,NaN,NaN,NaN,0.08,-0.19,0.13,0,NaN,0.02,0.02,-0.06,0.05,0,0.02,-0.01,0.23,0.02,NaN,0.27,0.09,-0.05,0.04,NaN,0.18,NaN,NaN,-0.03,0.06,0.03,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0.01,-0.05,0.08,NaN,0.16,NaN,NaN
7/29/2009,0.04,0.04,0.04,0.07,NaN,0.02,0.01,NaN,NaN,NaN,0.06,-0.19,0.12,0,NaN,0.02,0.02,-0.06,0.05,0,0.02,-0.01,0.23,0.02,NaN,0.27,0.08,-0.04,0.04,NaN,0.18,NaN,NaN,-0.04,0.06,0.03,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0.01,-0.06,0.08,NaN,0.17,NaN,NaN
7/30/2009,0.02,0.04,0.07,0.07,NaN,0.03,-0.01,NaN,NaN,NaN,0.19,-0.17,0.1,0,NaN,0.02,0.03,-0.05,0.09,-0.02,0.02,-0.01,0.2,0.02,NaN,0.26,-0.16,-0.14,0.03,NaN,0.17,NaN,NaN,-0.08,0.01,0.01,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0.01,-0.02,0.08,NaN,0.14,NaN,NaN
7/31/2009,0.02,0.04,-0.05,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.15,-0.09,-0.09,0,NaN,0.02,0.04,0.01,0.09,-0.02,0.02,-0.02,0.22,0.02,0,0.15,-0.15,-0.14,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.08,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0.01,-0.02,0.08,NaN,0.2,NaN,NaN
8/3/2009,0.02,0.04,-0.04,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0.03,0.09,-0.02,0.02,-0.02,0.22,0.02,NaN,0.15,-0.19,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.08,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.01,0.08,NaN,0.2,NaN,NaN
8/4/2009,0.02,0.04,-0.01,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.16,-0.09,-0.08,0,NaN,0.02,0.04,0.07,0.1,-0.02,0.02,-0.02,0.22,0.02,0,0.15,-0.18,-0.1,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.08,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.01,0.08,NaN,0.17,NaN,NaN
8/5/2009,0.02,0.04,0,0.07,NaN,0.03,-0.01,NaN,NaN,0,0.16,-0.09,-0.08,0,NaN,0.02,0.04,0.07,0.1,-0.02,0.01,-0.02,0.22,0.02,NaN,0.15,-0.17,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.08,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.01,0.08,NaN,0.16,NaN,NaN
8/6/2009,0.02,0.04,-0.02,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.16,-0.09,-0.08,0,NaN,0.02,0.04,0.08,0.1,-0.02,0.01,-0.02,0.22,0.02,0,0.15,-0.17,-0.1,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.08,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.01,0.08,NaN,0.17,NaN,NaN
8/7/2009,0.02,0.04,-0.03,0.06,NaN,0.03,-0.01,NaN,NaN,0,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0.07,0.09,-0.02,0.01,-0.02,0.22,0.02,NaN,0.16,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.07,0.19,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.02,0.08,NaN,0.15,NaN,NaN
8/10/2009,0.02,0.04,-0.05,0.07,NaN,0.03,-0.01,NaN,NaN,-0.03,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0.06,0.09,-0.02,0.01,-0.02,0.21,0.02,0,0.16,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.07,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.02,0.08,NaN,0.14,NaN,NaN
8/11/2009,0.02,0.04,-0.05,0.07,NaN,0.03,-0.01,NaN,NaN,-0.03,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0.06,0.09,-0.02,0.01,-0.02,0.22,0.02,NaN,0.16,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.09,0,0.07,0.19,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.14,NaN,NaN
8/12/2009,0.02,0.04,-0.06,0.07,NaN,0.03,-0.01,NaN,NaN,-0.01,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0.06,0.09,-0.02,0.01,-0.02,0.21,0.02,0,0.17,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.07,0.2,NaN,-0.01,0,NaN,0,NaN,0.22,NaN,0,-0.03,0.08,NaN,0.14,NaN,NaN
8/13/2009,0.02,0.04,-0.03,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.17,-0.09,-0.09,0,NaN,0.02,0.04,0.02,0.09,-0.02,0.02,-0.02,0.21,0.02,0,0.17,-0.17,-0.1,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.07,0.19,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.02,0.08,NaN,0.15,NaN,NaN
8/14/2009,0.02,0.04,-0.06,0.07,NaN,0.02,-0.01,NaN,NaN,-0.02,0.16,-0.09,-0.09,0,NaN,0.02,0.04,0,0.09,-0.02,0.02,-0.02,0.21,0.02,NaN,0.16,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.08,0,0.07,0.19,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/17/2009,0.02,0.03,-0.1,0.07,NaN,0.03,-0.01,NaN,NaN,-0.06,0.15,-0.1,-0.1,0,NaN,0.02,0.04,-0.01,0.09,-0.02,0.02,-0.03,0.21,0.02,0,0.16,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.09,0,0.06,0.19,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/18/2009,0.02,0.03,-0.08,0.07,NaN,0.03,-0.01,NaN,NaN,-0.04,0.15,-0.09,-0.1,0,NaN,0.02,0.04,-0.03,0.09,-0.02,0.02,-0.03,0.21,0.02,NaN,0.15,-0.18,-0.11,0.03,NaN,0.17,NaN,NaN,-0.09,0,0.06,0.18,NaN,-0.01,0,NaN,0,NaN,0.24,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/19/2009,0.02,0.03,-0.09,0.06,NaN,0.03,-0.01,NaN,NaN,-0.03,0.15,-0.09,-0.1,0,NaN,0.02,0.04,-0.06,0.09,-0.02,0.02,-0.02,0.21,0.02,0,0.14,-0.18,-0.11,0.03,NaN,0.16,NaN,NaN,-0.09,0,0.06,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/20/2009,0.02,0.03,-0.09,0.06,NaN,0.03,-0.01,NaN,NaN,-0.02,0.15,-0.09,-0.1,0,NaN,0.02,0.04,-0.06,0.08,-0.02,0.02,-0.02,0.21,0.02,NaN,0.14,-0.19,-0.11,0.03,NaN,0.16,NaN,NaN,-0.09,0,0.06,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/21/2009,0.02,0.04,-0.07,0.07,NaN,0.03,-0.01,NaN,NaN,-0.01,0.15,-0.09,-0.09,0,NaN,0.02,0.03,-0.05,0.09,-0.01,0.02,-0.02,0.21,0.02,0,0.15,-0.18,-0.1,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.17,NaN,NaN
8/24/2009,0.02,0.04,-0.06,0.07,NaN,0.02,-0.01,NaN,NaN,-0.02,0.16,-0.09,-0.09,0,NaN,0.02,0.03,-0.05,0.08,-0.01,0.02,-0.02,0.21,0.02,0,0.15,-0.19,-0.11,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.18,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.15,NaN,NaN
8/25/2009,0.02,0.04,-0.08,0.06,NaN,0.02,-0.01,NaN,NaN,-0.02,0.16,-0.09,-0.09,0,NaN,0.02,0.03,-0.07,0.08,-0.01,0.02,-0.02,0.21,0.02,0,0.15,-0.18,-0.11,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.16,NaN,NaN
8/26/2009,0.02,0.04,-0.08,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.16,-0.09,-0.09,0,NaN,0.02,0.03,-0.04,0.08,-0.01,0.02,-0.02,0.21,0.02,NaN,0.16,-0.19,-0.11,0.03,NaN,0.16,NaN,NaN,-0.09,0,0.06,0.19,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.16,NaN,NaN
8/27/2009,0.02,0.04,-0.07,0.07,NaN,0.02,-0.01,NaN,NaN,-0.02,0.16,-0.09,-0.09,0,NaN,0.02,0.03,-0.06,0.08,-0.01,0.02,-0.02,0.2,0.02,NaN,0.15,-0.18,-0.11,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.18,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0,-0.03,0.08,NaN,0.17,NaN,NaN
8/28/2009,0.02,0.04,-0.05,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.16,-0.09,-0.08,0,NaN,0.02,0.03,-0.03,0.08,-0.01,0.02,-0.02,0.21,0.02,0,0.17,-0.18,-0.1,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.19,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.02,0.08,NaN,0.16,NaN,NaN
8/31/2009,0.02,0.04,-0.06,0.07,NaN,0.02,-0.01,NaN,NaN,0,0.17,-0.09,-0.08,0,NaN,0.02,0.03,-0.06,0.08,-0.01,0.02,-0.02,0.2,0.02,0,0.18,-0.18,-0.1,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.24,NaN,-0.01,NaN,NaN,0,NaN,0.23,NaN,0,-0.02,0.08,NaN,0.16,NaN,NaN
9/1/2009,0.02,0.04,-0.06,0.07,NaN,0.03,-0.01,NaN,NaN,-0.03,0.17,-0.09,-0.08,0,NaN,0.02,0.04,-0.04,0.09,-0.01,0.02,-0.02,0.21,0.02,0,0.19,-0.18,-0.1,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.25,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,-0.03,0.08,NaN,0.16,NaN,NaN
9/2/2009,0.02,0.04,-0.01,0.07,NaN,0.02,-0.01,NaN,NaN,0.02,0.17,-0.08,-0.06,0,NaN,0.02,0.03,-0.05,0.1,-0.01,0.02,-0.02,0.2,0.02,0,0.19,-0.16,-0.1,0.03,NaN,0.16,NaN,NaN,-0.08,0,0.06,0.23,NaN,-0.01,NaN,NaN,0,NaN,0.24,NaN,0,-0.02,0.08,NaN,0.18,NaN,NaN
9/3/2009,0.02,0.04,0.02,0.06,NaN,0.02,0,NaN,NaN,0.02,0.19,-0.08,-0.06,0,NaN,0.02,0.03,-0.05,0.1,-0.01,0.02,-0.02,0.2,0.02,NaN,0.2,-0.15,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.07,0.24,NaN,-0.01,0,NaN,0,NaN,0.23,NaN,0,0,0.08,NaN,0.19,NaN,NaN
9/4/2009,0.01,0.04,0.02,0.06,NaN,0.02,0,NaN,NaN,0.02,0.19,-0.08,-0.05,0,NaN,0.02,0.03,-0.08,0.1,-0.01,0.02,-0.02,0.2,0.02,NaN,0.2,-0.15,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.07,0.23,NaN,-0.01,0,NaN,0,NaN,0.22,NaN,0,0,0.08,NaN,0.19,NaN,NaN
9/8/2009,0.02,0.04,0.04,0.07,NaN,0.02,0,NaN,NaN,0.04,0.19,-0.08,-0.05,0,NaN,0.02,0.03,-0.09,0.1,-0.01,0.02,-0.02,0.21,0.02,NaN,0.18,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.07,0.23,NaN,-0.01,NaN,NaN,0,NaN,0.22,NaN,0,0,0.08,NaN,0.2,NaN,NaN
9/9/2009,0.01,0.04,0.03,0.07,NaN,0.02,0,NaN,NaN,0.04,0.19,-0.08,-0.06,0.2,NaN,0.02,0.03,-0.09,0.09,-0.01,0.02,-0.02,0.21,0.02,0,0.18,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.06,0.23,NaN,-0.01,0,NaN,0,NaN,0.21,NaN,0,0,0.08,NaN,0.19,NaN,NaN
9/10/2009,0.01,0.04,0.04,0.07,NaN,0.02,0,NaN,NaN,0.01,0.2,-0.08,-0.05,0.19,NaN,0.02,0.03,-0.06,0.1,-0.01,0.02,-0.02,0.2,0.02,0,0.17,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.06,0.23,NaN,-0.01,0,NaN,0,NaN,0.21,NaN,0,0,0.08,NaN,0.2,NaN,NaN
9/11/2009,0.01,0.04,0.05,0.07,NaN,0.02,0,NaN,NaN,0,0.2,-0.08,-0.05,0.18,NaN,0.02,0.03,-0.05,0.1,-0.01,0.02,-0.02,0.2,0.02,0,0.16,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0,0.07,0.23,NaN,-0.01,0,NaN,0,NaN,0.2,NaN,0,0,0.08,NaN,0.2,NaN,NaN
9/14/2009,0.01,0.04,0.04,0.07,NaN,0.02,0,NaN,NaN,0.01,0.19,-0.08,-0.05,0.18,NaN,0.02,0.03,-0.09,0.09,-0.01,0.02,-0.02,0.2,0.02,NaN,0.15,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0,0.06,0.23,NaN,-0.01,NaN,NaN,0,NaN,0.21,NaN,0,0,0.08,NaN,0.19,NaN,NaN
9/15/2009,0.01,0.04,0.06,0.07,NaN,0.01,0,NaN,NaN,0.02,0.2,-0.08,-0.04,0.18,NaN,0.02,0.03,-0.09,0.09,-0.01,0.02,-0.02,0.2,0.02,0,0.16,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0,0.07,0.24,NaN,-0.01,0,NaN,0,NaN,0.2,NaN,0,0.01,0.08,NaN,0.2,NaN,NaN
9/16/2009,0.01,0.05,0.11,0.07,NaN,0.01,0,NaN,NaN,0.04,0.2,-0.08,-0.04,0.17,NaN,0.02,0.03,-0.08,0.1,-0.01,0.02,-0.02,0.2,0.02,0,0.15,-0.13,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0.01,0.07,0.24,NaN,-0.01,NaN,NaN,0,NaN,0.21,NaN,0,0.01,0.08,NaN,0.21,NaN,NaN
9/17/2009,0.01,0.04,0.09,0.07,NaN,0.02,0,NaN,NaN,0.03,0.2,-0.08,-0.04,0.18,NaN,0.02,0.03,-0.08,0.1,-0.01,0.02,-0.02,0.2,0.02,0,0.17,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0.01,0.06,0.24,NaN,-0.01,0,NaN,0,NaN,0.21,NaN,0,0.01,0.08,NaN,0.21,NaN,NaN
9/18/2009,0.01,0.04,0.08,0.07,NaN,0.02,0,NaN,NaN,0.03,0.2,-0.07,-0.04,0.17,NaN,0.02,0.03,-0.07,0.1,-0.01,0.02,-0.02,0.21,0.02,0,0.17,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0.01,0.06,0.24,NaN,-0.01,NaN,NaN,0,NaN,0.21,NaN,0,0.01,0.08,NaN,0.19,NaN,NaN
9/21/2009,0.01,0.04,0.07,0.07,NaN,0.02,0,NaN,NaN,0.03,0.19,-0.07,-0.04,0.17,NaN,0.02,0.03,-0.08,0.09,-0.01,0.02,-0.02,0.2,0.02,0,0.16,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.07,0.01,0.06,0.24,NaN,-0.01,NaN,NaN,0,NaN,0.22,NaN,0,0.01,0.08,NaN,0.2,NaN,NaN
9/22/2009,0.01,0.04,0.09,0.07,NaN,0.02,0,NaN,NaN,0.04,0.2,-0.07,-0.03,0.17,NaN,0.02,0.03,-0.08,0.1,-0.01,0.02,-0.02,0.21,0.02,NaN,0.16,-0.14,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0.01,0.06,0.24,NaN,-0.01,0,NaN,0,NaN,0.22,NaN,0,0.01,0.08,NaN,0.2,NaN,NaN
9/23/2009,0.02,0.04,0.07,0.07,NaN,0.03,0,NaN,NaN,0.02,0.19,-0.08,-0.03,0.17,NaN,0.02,0.03,-0.08,0.09,-0.01,0.02,-0.02,0.21,0.02,0,0.16,-0.15,-0.09,0.03,NaN,0.16,NaN,NaN,-0.06,0.01,0.06,0.24,NaN,-0.01,0,NaN,0,NaN,0.22,NaN,0,0,0.08,NaN,0.19,NaN,NaN
9/24/2009,0.01,0.04,0.05,0.08,NaN,0.03,0,NaN,NaN,0.02,0.19,-0.08,-0.05,0.17,NaN,0.02,0.04,-0.07,0.09,-0.01,0.02,-0.02,0.2,0.02,0,0.15,-0.15,-0.09,0.03,NaN,0.15,NaN,NaN,-0.07,0.01,0.06,0.24,NaN,-0.01,NaN,NaN,0,NaN,0.22,NaN,0,0,0.08,NaN,0.2,NaN,NaN
9/25/2009,0.01,0.04,0.03,0.08,NaN,0.03,0,NaN,NaN,0.01,0.18,-0.08,-0.04,0.17,NaN,0.02,0.04,-0.06,0.09,-0.01,0.02,-0.02,0.2,0.02,0,0.15,-0.16,-0.09,0.03,NaN,0.15,NaN,NaN,-0.07,0.01,0.06,0.23,NaN,-0.01,0,NaN,0,NaN,0.22,NaN,0,-0.01,0.08,NaN,0.19,NaN,NaN
